url,finalUrl,normalizedUrl,statusCode,contentType,rawHtmlHash,domHash,renderMode,navEndReason,depth,discoveredFrom,section,title,metaDescription,h1,internalLinksCount,externalLinksCount,mediaAssetsCount,canonicalHref,canonicalResolved,noindexSurface,fetchMs,renderMs,network.totalRequests,network.totalBytes,network.totalDuration,enhancedSEO.indexability.isNoIndex,enhancedSEO.content.titleLength.pixels,enhancedSEO.international.hreflangCount,performance.scores.performance,performance.scores.accessibility,response_headers.server,response_headers.cache_control,response_headers.content_encoding,cdn_indicators.detected,cdn_indicators.provider,cdn_indicators.confidence,compression_details.algorithm,compression_details.compressed_size
https://www.rpmcalcoast.com/keep-your-el-segundo-kitchen-clean,https://www.rpmcalcoast.com/keep-your-el-segundo-kitchen-clean,https://www.rpmcalcoast.com/keep-your-el-segundo-kitchen-clean,200,text/html,f3de8c269881d3d7d3ce3c84d2a3443a8717d877c7f64f47b0bcf7f49a9461c4,d46cde30733c0451c4a994918b3aec2d6eee66959085fa54f8c5b210d942f8b6,full,networkidle,2,https://www.rpmcalcoast.com/blog,/keep-your-el-segundo-kitchen-clean/,5 Ways to Keep Your Kitchen Clean Every Day,All the time you spend in your El Segundo kitchen may tricky to keep it clean. Here are some simple tasks you can do every day.,5 Ways to Keep Your Kitchen Clean Every Day,30,31,15,https://www.rpmcalcoast.com/keep-your-el-segundo-kitchen-clean,https://www.rpmcalcoast.com/keep-your-el-segundo-kitchen-clean,,387,2145,106,6064541,2071,false,361,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/manhattan-beach-property-manager-guide-wasps,https://www.rpmcalcoast.com/manhattan-beach-property-manager-guide-wasps,https://www.rpmcalcoast.com/manhattan-beach-property-manager-guide-wasps,200,text/html,f1ea2a290b3dfc56da5d8fba1de84234ccfc61b83fecfaa2c82b0061c034ad81,d6772e177976341f46b5bbf61cc1bf871dbb254afc59ffe318211fa2572cbbff,full,networkidle,2,https://www.rpmcalcoast.com/blog,/manhattan-beach-property-manager-guide-wasps/,A Property Manager's Guide to Dealing with Wasps,"No one likes wasps, but as a Manhattan Beach rental property owner, dealing with these stinging insects can also be a serious safety issue.",A Property Manager’s Guide to Dealing with Wasps,30,32,15,https://www.rpmcalcoast.com/manhattan-beach-property-manager-guide-wasps,https://www.rpmcalcoast.com/manhattan-beach-property-manager-guide-wasps,,316,2295,106,6066712,2187,false,409,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/rental-property-loan-requirements,https://www.rpmcalcoast.com/rental-property-loan-requirements,https://www.rpmcalcoast.com/rental-property-loan-requirements,200,text/html,db35ff07cf5168bb12db78d81b72f3e4fba3f4e446451c6aa9681f8cbd012a07,83b0f1c88697aca86c4f35e4a3c06930fdcf3b3afd07b9b1b5d2e6c937ecb80d,full,networkidle,2,https://www.rpmcalcoast.com/blog,/rental-property-loan-requirements/,"How to Get A Rental Property Loan | RPM California Coast",What do lenders require from people who apply for an investment property mortgage? Learn how to get that rental property loan now.,How to Get A Rental Property Loan,28,31,19,https://www.rpmcalcoast.com/rental-property-loan-requirements,https://www.rpmcalcoast.com/rental-property-loan-requirements,,321,2318,110,6103234,2235,false,478,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/el-segundo-real-estate-deals,https://www.rpmcalcoast.com/el-segundo-real-estate-deals,https://www.rpmcalcoast.com/el-segundo-real-estate-deals,200,text/html,5acc43edad5c2d462c9e5706aa5230129aa8d5e590aaca8898a7313afb41e7ee,a8c534613f2e3ffb92c2491159539c30c0306cb32785e4440afd6c340d731fa2,full,networkidle,2,https://www.rpmcalcoast.com/blog,/el-segundo-real-estate-deals/,4 Creative Ways to Find El Segundo Real Estate Deals,"Try these four creative ways to be able to bypass the competition and find El Segundo real estate deals, no matter what you need in a rental.",4 Creative Ways to Find El Segundo Real Estate Deals,30,31,15,https://www.rpmcalcoast.com/el-segundo-real-estate-deals,https://www.rpmcalcoast.com/el-segundo-real-estate-deals,,520,2223,106,6067629,2141,false,439,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/preserving-westchester-deck-patio,https://www.rpmcalcoast.com/preserving-westchester-deck-patio,https://www.rpmcalcoast.com/preserving-westchester-deck-patio,200,text/html,5516f849e8745b58b9c2dac1e0e62b459951cdaa665a8671c9f1fa14ff712b6a,a2d75cf0eee106188c6519e6328c89b454e7a9dbbf9d7da401ec6cfb3e96b1b6,full,networkidle,2,https://www.rpmcalcoast.com/blog,/preserving-westchester-deck-patio/,How Can I Preserve My Deck or Patio?,"A nice deck or patio is a big draw for potential tenants in Westchester. However, allowing this feature to degrade over the years will do the opposite.",How to Preserve Your Westchester Rental’s Deck and Patio,30,32,15,https://www.rpmcalcoast.com/preserving-westchester-deck-patio,https://www.rpmcalcoast.com/preserving-westchester-deck-patio,,318,2225,106,6068675,2142,false,304,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/mar-vista-landscaping,https://www.rpmcalcoast.com/mar-vista-landscaping,https://www.rpmcalcoast.com/mar-vista-landscaping,200,text/html,5a233b538b55662801757350b8f51805255425a4398380ba069c634c2cd7c5fa,b2572512f6d648f03eb9764af090f7c7791f1521bd856dc3195e41ae5c5f1b3a,full,networkidle,2,https://www.rpmcalcoast.com/blog,/mar-vista-landscaping/,Who Takes Care of Mar Vista Landscaping?,"Among the many decisions Mar Vista rental property owners must make, the responsibility of landscaping maintenance is near the top of the list.",Who Will Take Care of the Landscaping at Your Mar Vista Rental Property?,30,31,15,https://www.rpmcalcoast.com/mar-vista-landscaping,https://www.rpmcalcoast.com/mar-vista-landscaping,,333,2212,106,6064470,2114,false,343,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/california-landlord-tenant-laws,https://www.rpmcalcoast.com/california-landlord-tenant-laws,https://www.rpmcalcoast.com/california-landlord-tenant-laws,200,text/html,7f7a98aa7b8f24f511ccff4f3194b25e920c6e9813d14661641ff053a9e5b2e3,0ad69b2318660c7486b9ad8d4e7969e3623e9f6abb8d47a9214697228b959b12,full,networkidle,2,https://www.rpmcalcoast.com/blog,/california-landlord-tenant-laws/,4 Landlord/Tenant Laws to Remember,"Learn crucial landlord-tenant laws for Redondo Beach property owners. Understand security deposits, tenant rights, eviction processes, and legal compliance to protect your rental investment.",Essential Landlord-Tenant Laws Every Redondo Beach Property Owner Must Know in 2025,31,35,17,https://www.rpmcalcoast.com/california-landlord-tenant-laws,https://www.rpmcalcoast.com/california-landlord-tenant-laws,,320,2255,110,8469748,2173,false,296,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/torrance-tenant-retention,https://www.rpmcalcoast.com/torrance-tenant-retention,https://www.rpmcalcoast.com/torrance-tenant-retention,200,text/html,84109eb5b72164bbd250d85048d402f38afb5d46fa670141612cc8f01bfaf282,108192aaeaf9f59cf034dcce7dd17ffacd6bb101b8b737a932932f2cd921adf2,full,networkidle,2,https://www.rpmcalcoast.com/blog,/torrance-tenant-retention/,Tips for Torrance Tenant Retention,Improving your tenant retention is the key to long-term success as a Torrance single-family rental property owner. Read more...,Top Tips for Torrance Tenant Retention,29,32,15,https://www.rpmcalcoast.com/torrance-tenant-retention,https://www.rpmcalcoast.com/torrance-tenant-retention,,640,2241,107,6493093,2160,false,294,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/westchester-laundry-room-ideas,https://www.rpmcalcoast.com/westchester-laundry-room-ideas,https://www.rpmcalcoast.com/westchester-laundry-room-ideas,200,text/html,ac5f473aa3edc8becfed26f0b60dca8bc0c572d43c964ab9292281e587e1ab76,10cc67572c6e76507dc813ae81e990c4cc5958a4fe206b3b62f0f54197bfba16,full,networkidle,2,https://www.rpmcalcoast.com/blog,/westchester-laundry-room-ideas/,Laundry Room Ideas to Freshen Your Space,It's easy to upgrade both the functionality and style of your Westchester laundry room with a little time and a few simple design ideas.,Laundry Room Ideas to Freshen Your Space,29,32,15,https://www.rpmcalcoast.com/westchester-laundry-room-ideas,https://www.rpmcalcoast.com/westchester-laundry-room-ideas,,400,2178,105,6078853,2084,false,342,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/el-segundo-pet-friendly-garden,https://www.rpmcalcoast.com/el-segundo-pet-friendly-garden,https://www.rpmcalcoast.com/el-segundo-pet-friendly-garden,200,text/html,ff122d2def3bf43b71b38de12b6328dd1d6548b055e1f08f1d9bb3978d4503dd,87b6c452ed2efb9d7967b1553f4a49a71a173342f8c2ae3171284bd191421bf2,full,networkidle,2,https://www.rpmcalcoast.com/blog,/el-segundo-pet-friendly-garden/,Pet-Friendly Gardens for Your El Segundo Rental Property,Creating a pet-friendly garden does not need to be complicated or expensive. Learn more today to make your yard safe for people and pets!,Pet-Friendly Gardens for Your El Segundo Rental Property,30,34,15,https://www.rpmcalcoast.com/el-segundo-pet-friendly-garden,https://www.rpmcalcoast.com/el-segundo-pet-friendly-garden,,332,2271,105,6080603,2188,false,487,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/playa-vista-plants-boost-mood,https://www.rpmcalcoast.com/playa-vista-plants-boost-mood,https://www.rpmcalcoast.com/playa-vista-plants-boost-mood,200,text/html,cfa1b0092539c0a9a1f5531181ded2717d19ff570776f382fd66f2aa0458ec78,f703a218c48d37367ecfc8f9a369c103437a9308d32251d503f2d12be1d26d00,full,networkidle,2,https://www.rpmcalcoast.com/blog,/playa-vista-plants-boost-mood/,These Indoor Plants Are Sure to Boost Your Mood,These indoor plants are known for their ability to reduce stress and boost your mood. Learn how you can perk up your Playa Vista rental property today.,These Indoor Plants Are Sure to Boost Your Mood,30,30,15,https://www.rpmcalcoast.com/playa-vista-plants-boost-mood,https://www.rpmcalcoast.com/playa-vista-plants-boost-mood,,346,2233,105,6069423,2152,false,399,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/reduce-venice-moving-costs,https://www.rpmcalcoast.com/reduce-venice-moving-costs,https://www.rpmcalcoast.com/reduce-venice-moving-costs,200,text/html,11f80311fca12c1767375f748dd2cf8bb0b1f3fe5fb322ad4b59b5ddfe0f89cf,662a1eb29563d719ac6d4eb5664dc20c4ce1b288a96f36ccb09f24a75ab6cff2,full,networkidle,2,https://www.rpmcalcoast.com/blog,/reduce-venice-moving-costs/,How to Reduce Your Venice Moving Costs,Moving can be stressful and expensive but there's a lot you can do to reduce your Venice moving costs and still get the help you need.,How to Reduce Your Venice Moving Costs,28,33,15,https://www.rpmcalcoast.com/reduce-venice-moving-costs,https://www.rpmcalcoast.com/reduce-venice-moving-costs,,497,2202,105,6609912,2119,false,324,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/revealing-san-pedro-hardwood-floors,https://www.rpmcalcoast.com/revealing-san-pedro-hardwood-floors,https://www.rpmcalcoast.com/revealing-san-pedro-hardwood-floors,200,text/html,4b8ebccaaccaa85de8b357d4c125879e5463d09cf9b249e2e7a3489a8018d0d0,65238dd05e34bffdad0542a692a485cb5339ba0c4d8a9b120b812397db29fad4,full,networkidle,2,https://www.rpmcalcoast.com/blog,/revealing-san-pedro-hardwood-floors/,Should You Reveal Your Rental Property’s Hardwood Floors?,"Under that carpet may be the makings of a beautiful hardwood floor. But should you remove the carpet, or leave it in place? Read more...",Should You Reveal Your San Pedro Rental Property’s Hardwood Floors?,31,31,15,https://www.rpmcalcoast.com/revealing-san-pedro-hardwood-floors,https://www.rpmcalcoast.com/revealing-san-pedro-hardwood-floors,,325,2242,105,6080835,2158,false,497,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/how-to-effectively-screen-for-quality-tenants,https://www.rpmcalcoast.com/how-to-effectively-screen-for-quality-tenants,https://www.rpmcalcoast.com/how-to-effectively-screen-for-quality-tenants,200,text/html,21497392dd8ce5386363ea614524b304a5b6b643a3ab9299d107c49f3a06b4da,abee7ad2101c49006b6a798debc869e2deece5f48c125b4f8d6a72a178ee7172,full,networkidle,2,https://www.rpmcalcoast.com/blog,/how-to-effectively-screen-for-quality-tenants/,"How to Effectively Screen for Quality Tenants | RPM California Coast","A good tenant is every landlord’s dream. But finding a good one takes skill, experience, and determination. Read more about it...",How to Effectively Screen for Quality Tenants,28,31,18,https://www.rpmcalcoast.com/how-to-effectively-screen-for-quality-tenants,https://www.rpmcalcoast.com/how-to-effectively-screen-for-quality-tenants,,408,2228,108,6107384,2149,false,583,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/hawthorne-christmas-tree-disposal,https://www.rpmcalcoast.com/hawthorne-christmas-tree-disposal,https://www.rpmcalcoast.com/hawthorne-christmas-tree-disposal,200,text/html,9f7824149abc96fe4f7c2f87d14422edee2c9cb1d956dcbf663e071d9fcf9c6b,ba1b56a09f1b8736bbd923a2bb7ac08383c2c1d6312b43cea86737a121c7ad16,full,networkidle,2,https://www.rpmcalcoast.com/blog,/hawthorne-christmas-tree-disposal/,Tips for Proper Christmas Tree Disposal in Hawthorne,"Once the holidays are over, many Hawthorne tenants are faced with the question of how to properly dispose of their tree. Learn more today.",UnDecking the Halls: Tips for Proper Christmas Tree Disposal in Hawthorne,30,33,15,https://www.rpmcalcoast.com/hawthorne-christmas-tree-disposal,https://www.rpmcalcoast.com/hawthorne-christmas-tree-disposal,,337,2257,105,6080870,2171,false,444,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/deep-cleaning-torrance-rental-kitchen,https://www.rpmcalcoast.com/deep-cleaning-torrance-rental-kitchen,https://www.rpmcalcoast.com/deep-cleaning-torrance-rental-kitchen,200,text/html,3477de63d70d8def42c3011c2393db8f2c02f0cc9755afe123c5dea745a60d4d,debccab0dfb9c5b8ea3bff770546e46d9d2727d6f25fff85d939d7f4272b4973,full,networkidle,2,https://www.rpmcalcoast.com/blog,/deep-cleaning-torrance-rental-kitchen/,Deep Cleaning Your Torrance Rental’s Kitchen Between Tenants,"To attract – and keep – your next tenant, you will need to thoroughly clean every aspect of your rental property’s kitchen.",Deep Cleaning Your Torrance Rental’s Kitchen Between Tenants,31,31,15,https://www.rpmcalcoast.com/deep-cleaning-torrance-rental-kitchen,https://www.rpmcalcoast.com/deep-cleaning-torrance-rental-kitchen,,545,2161,105,6077401,2084,false,523,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/inglewood-winter-yard-cleanup,https://www.rpmcalcoast.com/inglewood-winter-yard-cleanup,https://www.rpmcalcoast.com/inglewood-winter-yard-cleanup,200,text/html,9cea5a2abe3896046a70c82f6c087b1cf3e1adcb93b4c99d68bbbe972baa2d81,6b5196517f5a82d58cbf1137b467143ea263f0667b0de3314051ba448b54f582,full,networkidle,2,https://www.rpmcalcoast.com/blog,/inglewood-winter-yard-cleanup/,Clearing Out The Yard at Your Inglewood Rental Property,"As leaves begin to fall, it is important to clear them out of your Inglewood rental property’s garden and yard before the cold days of winter.",Tidying Up Your Inglewood Landscapes Before Winter,30,33,15,https://www.rpmcalcoast.com/inglewood-winter-yard-cleanup,https://www.rpmcalcoast.com/inglewood-winter-yard-cleanup,,393,2311,109,6568103,2236,false,471,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/mar-vista-rental-property-maintenance,https://www.rpmcalcoast.com/mar-vista-rental-property-maintenance,https://www.rpmcalcoast.com/mar-vista-rental-property-maintenance,200,text/html,d960b762dcb44fde66ff62be14fc12bdf98fb411888fb6a32c7bd498f2583c88,22ae52a61ca78c03b303bc76bab29d6aad1dfac24ec0b5ba992f8bcdb4bcff90,full,networkidle,2,https://www.rpmcalcoast.com/blog,/mar-vista-rental-property-maintenance/,"Filters, Batteries, and Water Heaters. Oh My!",Fall is one of the best times of the year to perform regular maintenance on some of the hardest-working devices in your Mar Vista rental property.,"Filters, Batteries, and Water Heaters. Oh My!",30,32,15,https://www.rpmcalcoast.com/mar-vista-rental-property-maintenance,https://www.rpmcalcoast.com/mar-vista-rental-property-maintenance,,489,2320,106,6080579,2241,false,391,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/el-segundo-real-estate-investment,https://www.rpmcalcoast.com/el-segundo-real-estate-investment,https://www.rpmcalcoast.com/el-segundo-real-estate-investment,200,text/html,10769af62994fb7a8bc4ea2031c247ff37bf1c1be0ba11d5c482a3fb20c7659f,a20a08e207a7e4bf588395667a1e9ef2e801c4f24b15d86cf887d9c40b4b2f36,full,networkidle,2,https://www.rpmcalcoast.com/blog,/el-segundo-real-estate-investment/,What to Ask Yourself Before Investing in El Segundo Real Estate,"Real estate investing is a challenging business and investing in a El Segundo rental property is neither easy nor quick, but RPM California Coast can help.",Six Questions to Ask Yourself Before Investing in El Segundo Real Estate,29,30,15,https://www.rpmcalcoast.com/el-segundo-real-estate-investment,https://www.rpmcalcoast.com/el-segundo-real-estate-investment,,497,2218,105,6071170,2132,false,534,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/playa-vista-tenant-relations,https://www.rpmcalcoast.com/playa-vista-tenant-relations,https://www.rpmcalcoast.com/playa-vista-tenant-relations,200,text/html,9771561c3ae212406b3d8cd8330b3bcaeec1bd664d82e5d7e41af825fa7fe5de,50a7f6d0c31b226f58a4dbb84f3c76b0f2252412a8466fccf0e3b4e0a6610b2a,full,networkidle,2,https://www.rpmcalcoast.com/blog,/playa-vista-tenant-relations/,5 Tips for Maintaining Good Playa Vista Tenant Relations,The profitability of owning a Playa Vista rental home can easily be improved by maintaining good tenant relations. Ask us how we can help.,5 Tips for Maintaining Positive Tenant Relations,30,32,15,https://www.rpmcalcoast.com/playa-vista-tenant-relations,https://www.rpmcalcoast.com/playa-vista-tenant-relations,,556,2184,105,6072994,2108,false,478,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/marina-del-rey-exterior-paint,https://www.rpmcalcoast.com/marina-del-rey-exterior-paint,https://www.rpmcalcoast.com/marina-del-rey-exterior-paint,200,text/html,02e7531168ed95c023e5b343508617669ae4722b3c6ed02bbc439b5e77d5e8ea,a2f4bb35bf08b016d60d8fb588a97074a177dbcfc0b25f64596ed5635ec1cd39,full,networkidle,2,https://www.rpmcalcoast.com/blog,/marina-del-rey-exterior-paint/,Do’s & Don’ts of Painting Your Marina Del Rey Property’s Exterior,"A fresh coat of paint on your Marina Del Rey rental property’s exterior can get you higher rents, higher property values, and better curb appeal.",Do’s & Don’ts of Painting Your Marina Del Rey Rental Property’s Exterior,30,32,15,https://www.rpmcalcoast.com/marina-del-rey-exterior-paint,https://www.rpmcalcoast.com/marina-del-rey-exterior-paint,,418,2242,105,6072745,2156,false,556,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/el-segundo-rental-depreciation,https://www.rpmcalcoast.com/el-segundo-rental-depreciation,https://www.rpmcalcoast.com/el-segundo-rental-depreciation,200,text/html,00257632b46751b625a683f3a8d5587e6679de7e0c7fbf21c62eec35a78d5f30,6a680133893f3d4593209ddce1429b43cb105fb8e8fa06894409fe20af93dc3d,full,networkidle,2,https://www.rpmcalcoast.com/blog,/el-segundo-rental-depreciation/,An Introduction to El Segundo Rental Property Depreciation,One of the financial benefits of investing in El Segundo rental properties comes at tax time when investors get to deduct depreciation. Learn more today.,Depreciation De-Mystified: An Introduction to Rental Property Depreciation,30,32,15,https://www.rpmcalcoast.com/el-segundo-rental-depreciation,https://www.rpmcalcoast.com/el-segundo-rental-depreciation,,318,2493,105,6067229,2413,false,501,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/carson-firework-safety,https://www.rpmcalcoast.com/carson-firework-safety,https://www.rpmcalcoast.com/carson-firework-safety,200,text/html,c9ed0fb4dac399a416c2107cf73eb006d1f4e44172aa86eda11696007f50e8dc,e6f982c1abe76cf69dfa5d2eae14e78427a65917f0797d9ed2d86557e77ac6b7,full,networkidle,2,https://www.rpmcalcoast.com/blog,/carson-firework-safety/,"Fireworks, Tenants, and Your Carson Rental Property",Fireworks can be a big part of summertime fun in Carson. Learn more about how to keep your tenants and rental property safe.,Carson Tenants & Fireworks: Safety and Regulations,30,31,15,https://www.rpmcalcoast.com/carson-firework-safety,https://www.rpmcalcoast.com/carson-firework-safety,,320,2222,105,6080072,2141,false,443,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/los-angeles-real-estate-market-prices,https://www.rpmcalcoast.com/los-angeles-real-estate-market-prices,https://www.rpmcalcoast.com/los-angeles-real-estate-market-prices,200,text/html,743e7f30084d694f96286b608a37f2f2f565076ec4ec571b070c9bfcb48108ed,6429553c184e16004a2a8acb9c5036cef3550587482118fc8e6d8a6be7d7d428,full,networkidle,2,https://www.rpmcalcoast.com/blog,/los-angeles-real-estate-market-prices/,"Los Angeles Real Estate Market Prices | RPM California Coast","With a slow trickle of affluent house hunters, homeowners are left holding out for the right offer. As a result, home prices are expected to stagnate.",Los Angeles Real Estate Market Prices,29,32,17,https://www.rpmcalcoast.com/los-angeles-real-estate-market-prices,https://www.rpmcalcoast.com/los-angeles-real-estate-market-prices,,477,2182,107,6198792,2100,false,520,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/garage-damage-venice,https://www.rpmcalcoast.com/garage-damage-venice,https://www.rpmcalcoast.com/garage-damage-venice,200,text/html,8ffb7ded1c12ce28f0e64589bcdf93f903d494b65b3cafc72311a49981f4a689,9923ed73181cee97ce3a934c7f22849b4f7790fb4e5a18018aa3731294c7ecbf,full,networkidle,2,https://www.rpmcalcoast.com/blog,/garage-damage-venice/,Are Your Venice Residents Damaging Your Garage?,"A Venice rental home’s garage can be a big part of its overall appeal, but even well-intentioned tenants could be damaging a rental home’s garage.",Are Your Venice Tenants Damaging Your Garage Without Knowing It?,30,30,15,https://www.rpmcalcoast.com/garage-damage-venice,https://www.rpmcalcoast.com/garage-damage-venice,,356,2269,110,6065554,2187,false,409,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/rent-hikes-relocation-payments,https://www.rpmcalcoast.com/rent-hikes-relocation-payments,https://www.rpmcalcoast.com/rent-hikes-relocation-payments,200,text/html,3718ecce46a789eab78d24de27b0832b9f4d806cdfeb45da5cffcaa93b06404a,630835424640c8aef5a9f52454d134adfe56cfe97f52fdf5c6906065f496285b,full,networkidle,2,https://www.rpmcalcoast.com/blog,/rent-hikes-relocation-payments/,"Are Your Tenants Entitled to Relocation Payments? | RPM California Coast",LA Curbed claims that renters in Long Beach could receive relocation payments if rent hikes force them out of their homes. Call us for more information,Are Your Tenants Entitled to Relocation Payments?,30,30,16,https://www.rpmcalcoast.com/rent-hikes-relocation-payments,https://www.rpmcalcoast.com/rent-hikes-relocation-payments,,363,2192,106,6176706,2111,false,623,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/diy-improvements-carson,https://www.rpmcalcoast.com/diy-improvements-carson,https://www.rpmcalcoast.com/diy-improvements-carson,200,text/html,1969bc600397eae26c569e3764a24c5db1a3f44508c91c2e87ed78fa6384b20e,30c35efcb36bbdc0c660fb2096092be42459b6a265959081c1cd28482d4ebb9b,full,networkidle,2,https://www.rpmcalcoast.com/blog,/diy-improvements-carson/,Backyard DIY: When Carson Tenants Go Rogue,"When Carson tenants make changes to the yard without permission, taking decisive and appropriate action is important. Learn how we can help.",Backyard Additions: Who to Call When Carson Tenants Go Rogue,30,30,15,https://www.rpmcalcoast.com/diy-improvements-carson,https://www.rpmcalcoast.com/diy-improvements-carson,,389,2227,105,6135139,2150,false,370,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/inglewood-enacts-emergency-rent-control-measure,https://www.rpmcalcoast.com/inglewood-enacts-emergency-rent-control-measure,https://www.rpmcalcoast.com/inglewood-enacts-emergency-rent-control-measure,200,text/html,124abcfc28e67f93a11f690defad025ca0b4a69444f11cb10a1d65ea010d3b5e,ff4ba3a10c358685fc6c32b95e4651e491b387cce1d34a12ec94e3968e72cdc5,full,networkidle,2,https://www.rpmcalcoast.com/blog,/inglewood-enacts-emergency-rent-control-measure/,Inglewood Enacts an Emergency Rent Control Measure,"According to Curbed LA, Inglewood will impose an immediate 5% cap on rent increases for any apartment buildings and duplexes built before February 1, 1995.",Inglewood Enacts an Emergency Rent Control Measure,29,33,16,https://www.rpmcalcoast.com/inglewood-enacts-emergency-rent-control-measure,https://www.rpmcalcoast.com/inglewood-enacts-emergency-rent-control-measure,,852,2219,106,6145386,2138,false,432,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/keep-rent-competitive-in-playa-vista,https://www.rpmcalcoast.com/keep-rent-competitive-in-playa-vista,https://www.rpmcalcoast.com/keep-rent-competitive-in-playa-vista,200,text/html,ce70b3e398e58f3c39028d79ae70a5c6bb7c65f3602c737e4dd2c4931038a4e7,f78211ca3a0962706b0dae70d0e2d372aa254924cad1ba553213b1da418428ac,full,networkidle,2,https://www.rpmcalcoast.com/blog,/keep-rent-competitive-in-playa-vista/,How to Keep Rent Competitive in Playa Vista This Spring,The best way to ensure that your Playa Vista rental homes are leased at a competitive rate is to conduct regular market comparisons. Learn how we can help.,Keep Rent Competitive with Playa Vista Market Comparisons This Spring,31,30,15,https://www.rpmcalcoast.com/keep-rent-competitive-in-playa-vista,https://www.rpmcalcoast.com/keep-rent-competitive-in-playa-vista,,396,4573,192,6305240,4482,false,465,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
https://www.rpmcalcoast.com/window-cleaning-in-marina-del-rey,https://www.rpmcalcoast.com/window-cleaning-in-marina-del-rey,https://www.rpmcalcoast.com/window-cleaning-in-marina-del-rey,200,text/html,90554a32a93d0f2978d5810e7a48ec3488a75bd01e615c04b03e01ef289472c3,189f1986b559e056cb986bf0d24e2821beaa9bcb78277fb68a151b82897f934b,full,networkidle,2,https://www.rpmcalcoast.com/blog,/window-cleaning-in-marina-del-rey/,What You Should Know About Your Marina del Rey Rental Windows,Cleaning the windows of your Marina del Rey rental home at least once a year is an important part of keeping your renters happy. Call to see how we can help.,The Dirt on What Marina del Rey Property Owners Should Be Doing with Windows,30,31,15,https://www.rpmcalcoast.com/window-cleaning-in-marina-del-rey,https://www.rpmcalcoast.com/window-cleaning-in-marina-del-rey,,480,2263,106,6086694,2192,false,519,0,,,cloudflare,"max-age=600, must-revalidate",,true,cloudflare,high,,
